book_id,original_title,authors,genre,original_publication_year,image_url
5418,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David  Brooks,psychology|nonfiction|science|philosophy|business|fiction|history|ebooks,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5419,Solar,Ian McEwan,fiction|contemporary|science|ebooks|biography,2010.0,https://images.gr-assets.com/books/1320510358m/7140754.jpg
5420,The Structure of Scientific Revolutions,Thomas S. Kuhn,history|nonfiction|philosophy|classics|science|psychology|business|ebooks,1962.0,https://images.gr-assets.com/books/1396422530m/61539.jpg
5421,Small Island,Andrea Levy,fiction|contemporary|history|classics,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5422,A Great Reckoning,Louise Penny,mystery|fiction|crime|thriller|contemporary|suspense|ebooks,2016.0,https://images.gr-assets.com/books/1457914582m/28220985.jpg
5423,The Sky is Falling,Sidney Sheldon,fiction|thriller|mystery|suspense|romance|crime|ebooks|contemporary,2000.0,https://images.gr-assets.com/books/1353302273m/43327.jpg
5424,,Peter M. Senge,business|nonfiction|psychology|philosophy,1990.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5425,Sonnenfinsternis,Arthur Koestler,history|philosophy|fiction|classics|contemporary|nonfiction|psychology,1940.0,https://images.gr-assets.com/books/1290053535m/30672.jpg
5426,The Perfect Play,Jaci Burton,romance|sports|contemporary|ebooks|fiction,2011.0,https://images.gr-assets.com/books/1301853642m/8341567.jpg
5427,Straight Talking,Jane Green,fiction|romance|contemporary|ebooks,1997.0,https://images.gr-assets.com/books/1320399611m/763047.jpg
5428,"Dauntless (The Lost Fleet, #1)",Jack Campbell,fiction|fantasy|ebooks|science,2006.0,https://images.gr-assets.com/books/1309198180m/112292.jpg
5429,The Curse of Chalion,Lois McMaster Bujold,fantasy|fiction|romance|ebooks|religion,2000.0,https://images.gr-assets.com/books/1322571773m/61886.jpg
5430,Me & Emma,Elizabeth Flock,fiction|contemporary|psychology|ebooks|suspense|mystery,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5431,"Chesapeake Blue (Chesapeake Bay Saga, #4)",Nora Roberts,romance|contemporary|fiction|mystery|paranormal|suspense|ebooks,2002.0,https://images.gr-assets.com/books/1304979355m/114187.jpg
5432,Ash,Malinda Lo,fantasy|romance|fiction|paranormal|ebooks,2009.0,https://images.gr-assets.com/books/1286563960m/6472451.jpg
5433,The Burning Land,Bernard Cornwell,fiction|history|fantasy|ebooks,2009.0,https://images.gr-assets.com/books/1328489431m/6489529.jpg
5434,"Second Helpings (Jessica Darling, #2)",Megan McCafferty,fiction|romance|contemporary|ebooks,2003.0,https://images.gr-assets.com/books/1388707744m/199687.jpg
5435,Diane Arbus: An Aperture Monograph,Diane Arbus,art|nonfiction|biography|psychology|travel|memoir,1972.0,https://images.gr-assets.com/books/1312051661m/134360.jpg
5436,"The Earth, My Butt, and Other Big Round Things",Carolyn Mackler,fiction|contemporary|romance,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5437,Lord Jim,Joseph Conrad,classics|fiction|ebooks|travel,1900.0,https://images.gr-assets.com/books/1372366969m/12194.jpg
5438,A Color of His Own,Leo Lionni,fiction|art|fantasy|science|classics,1975.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5439,Don't Panic: The Official Hitchhikers Guide to the Galaxy Companion,Neil Gaiman,biography|fiction|nonfiction|fantasy|ebooks|history|classics|science,1987.0,https://images.gr-assets.com/books/1328797053m/79257.jpg
5440,Things Not Seen,Andrew Clements,fiction|fantasy|mystery|romance|contemporary|paranormal|science,2002.0,https://images.gr-assets.com/books/1327910708m/542752.jpg
5441,House,Frank E. Peretti,fiction|christian|thriller|mystery|fantasy|suspense|paranormal|religion|horror|ebooks|contemporary,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5442,Vicious,V.E. Schwab,fantasy|paranormal|fiction|thriller|ebooks|contemporary|crime|mystery,2013.0,https://images.gr-assets.com/books/1362495700m/13638125.jpg
5443,Raise the Titanic!,Clive Cussler,fiction|thriller|mystery|suspense|ebooks|contemporary|crime|history,1976.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5444,The Supernaturalist,Eoin Colfer,fantasy|fiction|paranormal|mystery|thriller|romance|ebooks,2004.0,https://images.gr-assets.com/books/1233460677m/45432.jpg
5445,Queen of Babble in the Big City,Meg Cabot,romance|fiction|contemporary|ebooks,2007.0,https://images.gr-assets.com/books/1407106698m/199782.jpg
5446,Yertle the Turtle (Classic Seuss),Dr. Seuss,fiction|classics|poetry|fantasy,1958.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5447,,Camron Wright,fiction|contemporary|history,2012.0,https://images.gr-assets.com/books/1340468685m/13628812.jpg
5448,Family Matters,Rohinton Mistry,fiction|contemporary|classics|ebooks|religion,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5449,The Happiest Baby on the Block,Harvey Karp,nonfiction|psychology,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5450,Until You,Penelope Douglas,romance|contemporary|ebooks|fiction,2013.0,https://images.gr-assets.com/books/1392309696m/20803962.jpg
5451,Perahu Kertas,Dee Lestari,romance|fiction|contemporary,2004.0,https://images.gr-assets.com/books/1356225544m/6765740.jpg
5452,Schooled,Gordon Korman,fiction|contemporary,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5453,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,Dallas Hartwig,nonfiction|cookbooks|science|ebooks,2012.0,https://images.gr-assets.com/books/1364140054m/13193855.jpg
5454,Merle's Door: Lessons from a Freethinking Dog,Ted Kerasote,nonfiction|memoir|biography|fiction|philosophy|science|contemporary,2007.0,https://images.gr-assets.com/books/1310704047m/430968.jpg
5455,Brian's Winter,Gary Paulsen,fiction|classics|contemporary|suspense|ebooks,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5456,,,fiction|classics|contemporary|ebooks,,
5457,Be with Me,J. Lynn,romance|contemporary|ebooks|fiction,2014.0,https://images.gr-assets.com/books/1380210727m/17558817.jpg
5458,"Jo's Boys, and How They Turned Out: A Sequel to ""Little Men""",Louisa May Alcott,classics|fiction|romance|ebooks|history,1886.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5459,Home ,Harlan Coben,suspense|mystery|crime|fiction|thriller|contemporary|ebooks,2016.0,https://images.gr-assets.com/books/1458586751m/29430007.jpg
5460,Notes of a Dirty Old Man,Charles Bukowski,fiction|poetry|classics|memoir|contemporary|biography|ebooks|nonfiction,1969.0,https://images.gr-assets.com/books/1329635507m/38502.jpg
5461,Fasandræberne,Jussi Adler-Olsen,mystery|crime|thriller|fiction|contemporary|suspense,2008.0,https://images.gr-assets.com/books/1336832005m/13505130.jpg
5462,The Good Lord Bird,James McBride,fiction|history|contemporary,2013.0,https://images.gr-assets.com/books/1385349791m/16171272.jpg
5463,Greenwitch,Susan Cooper,fantasy|fiction|classics|mystery|ebooks,1974.0,https://images.gr-assets.com/books/1347322295m/24963.jpg
5464,"The Walking Dead, Vol. 5: The Best Defense",Robert Kirkman,horror|fiction|fantasy|paranormal|thriller|ebooks|suspense|manga,2006.0,https://images.gr-assets.com/books/1345769360m/30065.jpg
5465,,Elizabeth Chandler,romance|paranormal|fantasy|mystery|fiction|contemporary|suspense,1995.0,https://images.gr-assets.com/books/1302945904m/321645.jpg
5466,"Take a Chance (Chance, #1)",Abbi Glines,romance|contemporary|ebooks|fiction,2014.0,https://images.gr-assets.com/books/1396889528m/18053782.jpg
5467,Portrait of a Spy,Daniel Silva,fiction|mystery|suspense|ebooks|art|thriller|crime|contemporary,2011.0,https://images.gr-assets.com/books/1468408664m/9975779.jpg
5468,One Good Turn,Kate Atkinson,mystery|fiction|crime|contemporary|thriller|suspense|ebooks,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5469,Abarat,Clive Barker,fantasy|fiction|horror|art|paranormal|ebooks,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5470,2061: Odyssey Three,Arthur C. Clarke,fiction|science|classics|ebooks|fantasy|mystery,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5471,What Got You Here Won't Get You There: How Successful People Become Even More Successful,Marshall Goldsmith,business|nonfiction|psychology|ebooks,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5472,The Walk,Richard Paul Evans,fiction|christian|contemporary|romance|spirituality|religion|travel,2010.0,https://images.gr-assets.com/books/1263465492m/7187395.jpg
5473,Afterlife,Claudia Gray,paranormal|fantasy|romance|fiction|ebooks|horror,2011.0,https://images.gr-assets.com/books/1277385646m/6619499.jpg
5474,Slam,Nick Hornby,fiction|contemporary|romance|sports,2007.0,https://images.gr-assets.com/books/1327963062m/411527.jpg
5475,"Dark Triumph (His Fair Assassin, #2)",Robin LaFevers,fantasy|romance|fiction|paranormal|ebooks|mystery|history,2013.0,https://images.gr-assets.com/books/1346852168m/9943270.jpg
5476,The Crossover,Kwame Alexander,poetry|sports|fiction|contemporary,2014.0,https://images.gr-assets.com/books/1390427593m/18263725.jpg
5477,Edensor,Andrea Hirata,fiction|romance|travel|biography|memoir|philosophy|nonfiction,2007.0,https://images.gr-assets.com/books/1489733485m/1464757.jpg
5478,The Line of Beauty,Alan Hollinghurst,fiction|contemporary|romance|ebooks,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5479,The Rose Garden,Susanna Kearsley,romance|fiction|fantasy|paranormal|contemporary|mystery|ebooks|history,2011.0,https://images.gr-assets.com/books/1327951839m/9792287.jpg
5480,Monster,Walter Dean Myers,fiction|christian|horror|thriller|mystery|suspense|fantasy|religion|paranormal|spirituality|ebooks|science,1999.0,https://images.gr-assets.com/books/1404962824m/44184.jpg
5480,Monster,Frank E. Peretti,fiction|christian|horror|thriller|mystery|suspense|fantasy|religion|paranormal|spirituality|ebooks|science,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5481,The English Assassin,Daniel Silva,thriller|fiction|mystery|suspense|crime|ebooks|art|contemporary,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5482,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,nonfiction|music|memoir|fiction|contemporary|biography|philosophy|sports,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5483,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),Peter F. Drucker,business|nonfiction|psychology|ebooks,1966.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5484,"The Wicked + The Divine, Vol. 1: The Faust Act",Kieron Gillen,comics|fantasy|fiction|paranormal|mystery|religion|music|ebooks|contemporary,2014.0,https://images.gr-assets.com/books/1415565992m/23093359.jpg
5485,Innocence,Dean Koontz,fiction|horror|fantasy|thriller|mystery|suspense|paranormal|romance|ebooks|contemporary,2013.0,https://images.gr-assets.com/books/1368569643m/17797381.jpg
5486,Dark of the Moon,John Sandford,mystery|fiction|thriller|crime|suspense|ebooks|contemporary,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5487,The Law of Attraction: The Basics of the Teachings of Abraham,Esther Hicks,spirituality|nonfiction|psychology|philosophy|fiction|religion,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5488,In The Afterlight,Alexandra Bracken,fantasy|romance|paranormal|fiction|ebooks,2014.0,https://images.gr-assets.com/books/1400697474m/16150831.jpg
5489,Goddess Interrupted,Aimee Carter,fantasy|romance|paranormal|fiction|ebooks|contemporary,2012.0,https://images.gr-assets.com/books/1397956745m/12637490.jpg
5490,Lucinda’s Secret,Holly Black,mystery|contemporary,2003.0,https://images.gr-assets.com/books/1358701877m/280277.jpg
5491,Henry Huggins,Beverly Cleary,fiction|classics,1950.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5492,Bedtime for Frances,Russell Hoban,fiction|classics|fantasy,1960.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5493,窓ぎわのトットちゃん,Tetsuko Kuroyanagi,fiction|biography|nonfiction|memoir|classics|history|philosophy|psychology,1981.0,https://images.gr-assets.com/books/1354795941m/328802.jpg
5494,Half the World,Joe Abercrombie,fantasy|fiction|ebooks|romance,2015.0,https://images.gr-assets.com/books/1402314017m/22055283.jpg
5495,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,business|history|nonfiction|fiction|biography,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5496,Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg,nonfiction|memoir|poetry|spirituality|art|philosophy|classics|business,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5497,"Hunters of the Dusk (Cirque Du Freak, #7)",Darren Shan,horror|paranormal|fiction|thriller|fantasy|ebooks|suspense|mystery|contemporary,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5498,City of Golden Shadow,Tad Williams,fantasy|fiction|science|ebooks|thriller|mystery,1996.0,https://images.gr-assets.com/books/1329075235m/28695.jpg
5499,An Ice Cold Grave,Charlaine Harris,mystery|paranormal|fantasy|fiction|romance|crime|suspense|thriller|horror|ebooks|contemporary,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5500,Jacob Have I Loved,Katherine Paterson,fiction|classics|romance|contemporary|history,1980.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5501,The Postcard Killers,James Patterson,mystery|fiction|crime|suspense|thriller|travel|romance,2010.0,https://images.gr-assets.com/books/1344271030m/7134201.jpg
5502,神様はじめました 1,Julietta Suzuki,manga|fantasy|romance|paranormal|comics|fiction,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5503,Maybe Not,Colleen Hoover,romance|contemporary|ebooks|fiction,2014.0,https://images.gr-assets.com/books/1416381591m/23587984.jpg
5504,Black Water,D.J. MacHale,fantasy|fiction|mystery|paranormal|contemporary|ebooks,2004.0,https://images.gr-assets.com/books/1431981444m/147801.jpg
5505,Five Little Pigs,Agatha Christie,mystery|crime|fiction|classics|thriller|ebooks|suspense,1942.0,https://images.gr-assets.com/books/1429422068m/121648.jpg
5506,Embassytown,China Miéville,fiction|fantasy|ebooks|science|philosophy,2011.0,https://images.gr-assets.com/books/1320470326m/9265453.jpg
5507,By the Light of the Moon,Dean Koontz,horror|fiction|thriller|suspense|mystery|fantasy|ebooks|paranormal|crime,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5508,"Sherlock Holmes: The Complete Novels and Stories, Volume I",Arthur Conan Doyle,classics|mystery|fiction|crime|thriller|suspense|ebooks,1927.0,https://images.gr-assets.com/books/1320490450m/3581.jpg
5509,Strong Poison,Dorothy L. Sayers,mystery|crime|fiction|classics|romance|ebooks|thriller|history,1930.0,https://images.gr-assets.com/books/1486963427m/246225.jpg
5510,The Far Side Gallery,Gary Larson,comics|fiction|art|fantasy|classics|nonfiction|manga,1984.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5511,The Eternity Cure,Julie Kagawa,paranormal|fantasy|romance|horror|ebooks|fiction|thriller,2013.0,https://images.gr-assets.com/books/1362772965m/13581990.jpg
5512,Holiday in Death,J.D. Robb,mystery|romance|crime|fiction|suspense|thriller|ebooks|fantasy|contemporary,1998.0,https://images.gr-assets.com/books/1389932347m/238125.jpg
5513,Thief,Tarryn Fisher,romance|contemporary|ebooks|fiction,2013.0,https://images.gr-assets.com/books/1361401256m/16090981.jpg
5514,Between a Rock and a Hard Place,Aron Ralston,biography|nonfiction|memoir|travel|sports|ebooks|history,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5515,Legend ,David Gemmell,fantasy|fiction|ebooks,1984.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5516,,Sheila Turnage,mystery|fiction|contemporary|crime,2012.0,https://images.gr-assets.com/books/1424981822m/11737313.jpg
5517,"Every Boy's Got One (Boy, #3)",Meg Cabot,romance|fiction|contemporary|ebooks|travel,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5518,Small Sacrifices: A True Story of Passion and Murder,Ann Rule,crime|nonfiction|mystery|biography|history|thriller|horror|fiction|psychology|classics|memoir,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5519,,Chris Bohjalian,fiction|mystery|thriller|contemporary|suspense|crime|ebooks,2016.0,https://images.gr-assets.com/books/1432679414m/25430584.jpg
5520,All My Friends Are Dead,Avery Monsen,fiction|comics|ebooks|nonfiction|art|contemporary,2010.0,https://images.gr-assets.com/books/1330386466m/8044557.jpg
5521,The Six Sacred Stones,Matthew Reilly,fiction|thriller|mystery|fantasy|suspense|ebooks|contemporary,2007.0,https://images.gr-assets.com/books/1303511210m/617526.jpg
